StopID,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,x,y
06430, , ,17,outbound,forward facing back of sidewalk,sidewalk, ,1462254.002739346120507,537198.085245410795324
06440, , ,17,outbound,forward facing back of curb,sidewalk, ,1462871.113381750648841,536798.141491491813213
06450, , ,17,outbound,forward facing back of curb,sidewalk, ,1464310.006501343334094,535831.886534246499650
06460, , ,17,inbound,forward facing back of sidewalk,sidewalk, ,1464978.940202839905396,535569.009107253747061
06470, , ,17,outbound,forward facing back of sidewalk,sidewalk, ,1464964.926451331470162,535553.974032327416353
06530, , ,29,inbound,forward facing edge of pavement, , ,1477029.919709748122841,553242.852040329365991
06560, , ,"23, 29",inbound,forward facing edge of pavement, , ,1478093.085890503367409,553901.879593661054969
06561, , ,29, , , , ,1478110.138349839253351,553836.058859165525064
06710, , ,34,outbound,forward facing back of curb,sidewalk, ,1436437.606537589104846,547243.811544991214760
06770,Bench, ,17,not applicable,forward facing back of curb,sidewalk, ,1485263.902913670986891,511565.016432912030723
06780,Bench, ,17,not applicable,forward facing back of curb,sidewalk,transfer point,1483779.175240093143657,511274.862813747604378
06790, , ,17,inbound,forward facing back of curb,sidewalk, ,1483286.136528008617461,511944.096383412310388
06860, , ,13,inbound,forward facing edge of pavement, , ,1458375.119749096222222,561569.057172680157237
06870, , ,13,outbound,forward facing edge of pavement,sidewalk, ,1458087.359169763280079,561682.430961659061722
06890, , ,13,outbound,forward facing back of sidewalk,sidewalk, ,1457360.761541595682502,562069.570279234671034
06910, , ,13,outbound,forward facing edge of pavement,sidewalk, ,1456921.197132015135139,562303.311609675874934
06920, , ,13,inbound,forward facing edge of pavement, , ,1456807.935875585069880,562409.858968741842546
06930, , ,21,outbound,forward facing back of curb, , ,1454148.267310416558757,547167.117800742387772
06950, , ,21,inbound,forward facing back of curb,sidewalk, ,1454013.137987502617761,547143.034515585633926
06970, , ,21,outbound,forward facing back of curb,sidewalk, ,1453234.896105670370162,547175.947179412818514
06980, , ,21,inbound,forward facing back of curb,sidewalk, ,1453232.161531081190333,547141.052892239182256
06990,Bench, ,21,outbound,forward facing back of sidewalk,sidewalk, ,1452304.188977590529248,547184.032136993482709
07000, , ,21,inbound,forward facing back of sidewalk,sidewalk, ,1452280.102739668218419,547141.160831668064930
07080, , ,23,inbound,forward facing back of curb,sidewalk,transfer point,1459981.713976836530492,549126.710338236764073
07320, , ,39,inbound,forward facing back of sidewalk,sidewalk, ,1460626.465968169737607,533715.377643926884048
07380, ,Shelter,"14, 15, 20, 27, 46x, 48x, 53x, 6, 62x, 63x, 64x, 74x, 77x, 82x, 85x, 9",not applicable,forward facing back of curb,sidewalk,transfer point,1450803.171638421248645,540814.015349502791651
07480, ,Shelter,"14, 15, 62x",inbound,forward facing back of curb,sidewalk, ,1453030.986080430448055,538487.591524669434875
07500,Bench, ,"14, 15, 62x",inbound,forward facing back of curb,sidewalk, ,1454051.887909998884425,537571.498212502337992
07520,Bench, ,"15, 62x",inbound,forward facing back of curb,sidewalk,transfer point,1454722.916751678567380,536958.175292159081437
07540, , ,"15, 62x",outbound,forward facing back of sidewalk,sidewalk,transfer point,1454658.047130757477134,536972.108335158554837
07565, , ,"15, 62x",outbound,forward facing back of sidewalk,sidewalk,transfer point,1455130.118365084752440,536504.053825087030418
07570,Bench, ,"221, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point,1484370.953584097558632,531894.086995164747350
07590, , ,34,inbound,forward facing back of curb,sidewalk, ,1433916.918993672821671,547065.073385403607972
07640, , ,"221, 3",not applicable,forward facing back of curb,sidewalk,transfer point,1484431.909170847153291,530450.866456413408741
07650, ,Shelter,"27, 51",inbound,forward facing back of curb,sidewalk, ,1484437.079764177091420,502039.072230241668876
07800, , ,20,inbound,forward facing back of curb,sidewalk, ,1450432.048364930087700,536037.118407246656716
07810, ,Shelter,"20, 6",inbound,forward facing back of curb,sidewalk, ,1450578.100238165585324,535761.042843919363804
07820, , ,"20, 6",inbound,forward facing back of curb,sidewalk, ,1451075.073325597681105,535091.165902836946771
07821, , ,20, , , , ,1451207.132116597844288,535010.823871922330000
07861, , ,4,inbound,forward facing back of curb,sidewalk,transfer point,1452180.149855591589585,543138.927038254798390
07890, , ,17,outbound,forward facing back of curb,sidewalk,transfer point,1452224.062169333687052,541797.842121982248500
07900, , ,17,inbound,forward facing back of curb,sidewalk,transfer point,1452817.699761591851711,541222.667747410596348
07910, , ,17,outbound,forward facing back of curb,sidewalk, ,1452840.451684586936608,541128.333946587867104
07930, , ,27,inbound,forward facing back of curb,sidewalk, ,1455939.626588588580489,538371.094054245157167
07940, ,Shelter,27,inbound,forward facing back of curb,sidewalk, ,1454358.984080588677898,539729.859053239109926
07960, , ,27,inbound,forward facing back of curb,sidewalk, ,1455276.134149170247838,538955.131600068300031
07970, , ,27,outbound,forward facing back of curb,sidewalk, ,1455336.007060923846439,538880.866000581765547
07980,Bench, ,27,outbound,forward facing back of sidewalk,sidewalk, ,1455894.989866846473888,538347.889048164826818
08010, , ,27,outbound,forward facing back of curb,sidewalk, ,1456606.909702845150605,537584.980140914907679
08020, , ,27,inbound,forward facing back of curb,sidewalk, ,1456906.504248002311215,537322.138474987470545
08030, , ,27,outbound,forward facing back of curb,sidewalk, ,1457452.076647677225992,536755.221629836014472
08040, , ,27,inbound,forward facing back of curb,sidewalk, ,1457511.287815339164808,536758.505744003225118
08060, , ,27,outbound,forward facing back of curb,sidewalk, ,1457908.940891422331333,536367.935330926324241
08070, , ,27,inbound,forward facing back of curb,sidewalk, ,1457916.415285923285410,536400.922797742532566
08080, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1458419.194792172173038,535942.551995338522829
08090, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1458342.156560427509248,535961.067706326604821
08100, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1458652.969259001081809,535541.882192989694886
08110, , ,27,inbound,forward facing back of sidewalk,sidewalk, ,1458719.184021585620940,535552.320820414228365
08120, , ,27,outbound,forward facing back of sidewalk,sidewalk, ,1459034.166659331414849,535000.929534727591090
08130,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, ,1459151.811437165364623,534931.806641499861144
08210, , ,6,inbound,forward facing back of curb,sidewalk, ,1450482.007910677464679,538699.991362314671278
08220, , ,"48x, 53x, 62x, 63x, 77x, 82x, 85x",not applicable,forward facing back of curb,sidewalk,transfer point,1449629.491571091115475,541373.058850830770098
08230, ,Shelter,"14, 15, 20, 48x, 53x, 6, 62x, 63x, 77x, 82x, 85x",not applicable,forward facing back of curb,sidewalk,transfer point,1450351.016702837776393,540625.104638074175455
08240, , ,"14, 15, 20, 48x, 53x, 6, 63x, 77x, 82x, 85x",not applicable,forward facing back of curb,sidewalk,transfer point,1450834.939619503682479,540094.149007068481296
08250, , ,"14, 15, 20, 48x, 53x, 6, 62x, 63x, 77x, 82x, 85x",not applicable,forward facing back of curb,sidewalk,transfer point,1451153.859585335478187,539685.286963906255551
08260,Bench, ,"14, 15, 62x",outbound,forward facing back of curb,sidewalk, ,1452959.797246417263523,538013.149560160352848
08280,Bench, ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point,1461612.843588581541553,549558.954552490147762
08300, , ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point,1462060.999188339803368,549095.080152162583545
08320, , ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point,1462420.095911093289033,548708.905727662960999
08390, , ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point,1463146.969785427441821,547936.049661830184050
08430, ,Shelter,"1, 21, 22, 26, 34, 7, 8",inbound,rear facing back of curb,sidewalk,transfer point,1449767.944050095044076,542556.060093756532297
08530,Bench, ,"27, 9",outbound,forward facing back of curb,sidewalk, ,1451345.121013841358945,540835.647852155030705
08620,Bench, ,19,not applicable,forward facing back of curb,sidewalk,transfer point,1446120.023524425225332,536237.850945430109277
08632, , ,19,outbound,forward facing back of curb,sidewalk, ,1445932.896602084627375,536503.797263910179026
08660, , ,19,inbound,forward facing back of curb,sidewalk, ,1446768.218422254081815,535688.473435244755819
08670, , ,19,not applicable,forward facing back of curb,sidewalk,transfer point,1447097.877867928007618,535295.020153926219791
08680, ,Shelter,19,inbound,forward facing back of curb,sidewalk,transfer point,1447298.121561920503154,535186.816630165325478
08720, ,Shelter,6,not applicable,forward facing back of curb,sidewalk,transfer point,1449363.170909502776340,533224.982627325807698
08780, , ,6,not applicable,forward facing back of curb,sidewalk,transfer point,1450175.579061585478485,532485.170130586368032
08820,Bench,Shelter,6,not applicable,forward facing back of curb,sidewalk,transfer point,1450867.905432840576395,531406.168351585860364
08900,Bench,Shelter,39,inbound,forward facing back of curb,sidewalk, ,1469202.019683173857629,553209.876384499133565
08920, , ,39,inbound,forward facing back of curb,sidewalk, ,1468443.104206257499754,551332.111439259140752
08940, , ,39,outbound,forward facing back of sidewalk,sidewalk, ,1469259.105198927456513,553196.477789240074344
08950,Bench, ,39,outbound,forward facing back of sidewalk,sidewalk,transfer point,1468491.115265094209462,551262.089597666868940
08970,Bench, ,39,inbound,forward facing back of curb,sidewalk, ,1468205.056125915609300,549631.021009395131841
08980, , ,39,outbound,rear facing back of curb,sidewalk, ,1468322.086731753312051,549097.110331821022555
08990, , ,39,outbound,forward facing back of curb,sidewalk, ,1468267.098980837967247,549494.134144083596766
09000, , ,39,outbound,forward facing back of sidewalk,sidewalk, ,1468497.933492919197306,548395.795789571828209
09010, , ,39,inbound,forward facing back of curb,sidewalk, ,1468393.892690503038466,548538.895897085778415
09030,Bench, ,39,inbound,forward facing back of curb,sidewalk, ,1469263.129141008481383,546718.947765310294926
09040, , ,39,outbound,forward facing back of curb,sidewalk, ,1469251.025490676751360,546810.165102569852024
09050, , ,39,inbound,forward facing back of curb,sidewalk, ,1469046.936660013394430,547086.823998081381433
09060, , ,39,outbound,forward facing back of sidewalk,sidewalk, ,1469985.164770417846739,545496.077835746109486
09070, ,Shelter,39,inbound,rear facing back of curb,sidewalk, ,1469937.052990012336522,545511.134564166190103
09080, , ,39,outbound,forward facing back of curb,sidewalk, ,1470148.124746344285086,544437.918206676607952
09090, , ,39,outbound,rear facing back of curb,sidewalk, ,1470134.895442091859877,543748.004560253350064
09100, , ,39,inbound,forward facing back of curb,sidewalk, ,1470099.027731678914279,543596.128223576233722
09110, , ,39,outbound,forward facing back of curb,sidewalk, ,1470033.899581097299233,542977.031364662107080
09120, , ,39,inbound,rear facing back of curb,sidewalk, ,1469943.115313834743574,542910.950788161833771
09140, , ,39,not applicable,forward facing back of sidewalk,sidewalk,transfer point,1469578.924113085493445,542204.019459254108369
09150, , ,39,not applicable,rear facing back of curb,sidewalk, ,1469231.043575249379501,541624.930394332041033
09190, , ,39,not applicable,forward facing back of curb,sidewalk, ,1468696.932766846148297,540721.943355163326487
09200,Bench, ,39,not applicable,forward facing back of curb,sidewalk, ,1469186.020371338585392,541612.632190579781309
09220, , ,39,not applicable,forward facing back of curb,sidewalk, ,1468254.924136417219415,539743.057189579820260
09230, , ,39,not applicable,forward facing back of curb,sidewalk,transfer point,1468186.957736915675923,539168.059651917777956
09240, , ,39,not applicable,forward facing back of curb,sidewalk,transfer point,1468219.919613250298426,539073.919748321291991
09250, ,Shelter,39,not applicable,forward facing back of curb,sidewalk, ,1468219.018368341028690,538624.028259654645808
09270, , ,39,not applicable,forward facing back of curb,sidewalk,transfer point,1469626.179595999885350,542341.131389735033736
09290, , ,39,not applicable,forward facing back of curb,sidewalk, ,1468834.074224837822840,541024.156005339114927
09310,Bench, ,39,not applicable,forward facing back of curb,sidewalk, ,1468484.982731422642246,540429.080751921981573
09340, , ,23,outbound,forward facing edge of pavement, , ,1466335.181584842037410,545402.871001171646640
09350, , ,23,outbound,forward facing edge of pavement, , ,1466143.134068673942238,545998.928207999677397
09360, , ,23,inbound,forward facing back of sidewalk,sidewalk, ,1466154.928336424287409,546007.087640504818410
09380, , ,23,inbound,forward facing back of sidewalk,sidewalk, ,1466061.451489264145494,546985.032206926262006
09390, , ,23,outbound,forward facing edge of pavement,sidewalk, ,1466048.983994507696480,547271.000138908857480
09420, , ,211,inbound,forward facing edge of pavement,sidewalk, ,1467635.914219595026225,559301.946549407090060
09640, , ,34,inbound,forward facing back of sidewalk,sidewalk, ,1432959.078389665810391,550790.850710738799535
09660, , ,34,outbound,forward facing edge of pavement,sidewalk, ,1432994.277138164499775,550976.187610420049168
09680, , ,211,inbound,forward facing back of curb, ,transfer point,1471099.091676422627643,559076.837747677462175
