StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
19670,144760.799999999988358,55766.199999999997090, , ,26,outbound,forward facing edge of pavement, , 
19740,142699.700000000011642,53672.000000000000000, , ,235,inbound,forward facing back of curb,sidewalk, 
19800,142770.000000000000000,53667.900000000001455, , ,235,outbound,forward facing back of curb,sidewalk, 
19810,142719.299999999988358,53681.000000000000000, , ,235,outbound,forward facing back of curb,sidewalk, 
19835,142812.100000000005821,53663.800000000002910,Bench, ,235,not applicable,forward facing back of curb,sidewalk, 
19850,142725.100000000005821,53680.900000000001455, , ,235,inbound,forward facing back of curb,sidewalk,transfer point
19860,145681.100000000005821,55157.699999999997090, , ,3,outbound,forward facing edge of pavement, , 
19870,145682.700000000011642,55148.699999999997090, , ,3,inbound,forward facing back of sidewalk,sidewalk, 
19890,145299.600000000005821,55370.500000000000000, , ,3,outbound,forward facing back of curb,sidewalk,transfer point
19900,145285.399999999994179,55368.300000000002910, , ,3,inbound,forward facing back of curb, ,transfer point
19905,145242.100000000005821,55369.599999999998545, , ,3,outbound,forward facing back of sidewalk,sidewalk,transfer point
19910,145215.399999999994179,55364.599999999998545, , ,3,inbound,forward facing back of curb,sidewalk, 
19970,145141.000000000000000,54949.400000000001455, , ,26,outbound,forward facing back of sidewalk,sidewalk, 
19990,145033.500000000000000,54991.900000000001455, , ,26,outbound,forward facing back of curb,sidewalk, 
20010,144973.100000000005821,55017.900000000001455, , ,26,outbound,forward facing back of sidewalk,sidewalk,transfer point
20030,144842.700000000011642,55061.300000000002910, , ,26,outbound,forward facing back of sidewalk,sidewalk, 
20040,144844.899999999994179,55052.199999999997090, , ,26,inbound,forward facing back of sidewalk,sidewalk, 
20050,144786.000000000000000,55107.300000000002910, , ,26,outbound,forward facing back of sidewalk,sidewalk, 
20060,144786.500000000000000,55102.300000000002910, , ,26,inbound,forward facing back of sidewalk,sidewalk, 
20070,144749.100000000005821,55126.900000000001455, , ,26,inbound,forward facing back of sidewalk,sidewalk, 
20080,144725.399999999994179,55149.199999999997090, , ,26,outbound,forward facing back of sidewalk,sidewalk, 
20281,142618.799999999988358,53926.900000000001455,Bench, ,235,outbound,forward facing back of curb,sidewalk, 
20282,142613.299999999988358,53932.400000000001455,Bench, ,235,inbound,forward facing back of curb,sidewalk, 
20380,145944.500000000000000,53232.800000000002910, , ,39,inbound,forward facing back of curb, ,transfer point
20400,145982.899999999994179,53291.900000000001455, , ,39,inbound,forward facing back of curb, , 
20410,146018.799999999988358,53343.400000000001455, , ,39,inbound,forward facing back of curb, , 
20430,143120.500000000000000,54541.400000000001455,Bench, ,30,inbound,forward facing back of curb,sidewalk, 
20480,144705.500000000000000,53450.599999999998545, , ,19,outbound,forward facing back of curb,sidewalk, 
20490,144715.399999999994179,53457.599999999998545, , ,19,inbound,forward facing back of curb,sidewalk, 
20520,144670.500000000000000,53321.300000000002910, , ,19,outbound,rear facing back of curb,sidewalk, 
20530,144673.299999999988358,53319.900000000001455, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20540,144675.200000000011642,53263.500000000000000, ,Shelter,19,outbound,forward facing back of curb,sidewalk, 
20550,144678.100000000005821,53272.599999999998545,Bench, ,19,inbound,forward facing back of sidewalk,sidewalk, 
20560,144685.100000000005821,53203.099999999998545, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20570,144682.000000000000000,53203.300000000002910, , ,19,outbound,forward facing back of curb,sidewalk, 
20580,144637.600000000005821,52979.699999999997090, , ,19,outbound,rear facing back of curb,sidewalk, 
20590,144672.100000000005821,53069.400000000001455, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
20600,144680.000000000000000,53077.800000000002910, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20630,144639.500000000000000,52977.599999999998545, , ,19,inbound,forward facing back of curb,sidewalk, 
20640,144637.899999999994179,52846.800000000002910, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
20650,144640.000000000000000,52875.500000000000000, ,Shelter,19,inbound,forward facing back of curb,sidewalk, 
20660,144642.299999999988358,52791.099999999998545, ,Shelter,19,inbound,forward facing back of sidewalk,sidewalk, 
20670,144645.399999999994179,52757.199999999997090, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20680,144640.899999999994179,52750.400000000001455, , ,19,outbound,forward facing back of curb, , 
20690,144655.100000000005821,52678.300000000002910, ,Shelter,19,outbound,forward facing back of sidewalk,sidewalk, 
20700,144658.000000000000000,52680.000000000000000, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20710,144681.799999999988358,52585.400000000001455, ,Shelter,19,inbound,forward facing back of sidewalk,sidewalk, 
20720,144684.399999999994179,52540.199999999997090,Bench, ,19,outbound,forward facing back of sidewalk,sidewalk, 
20760,144691.899999999994179,52398.300000000002910, ,Shelter,19,inbound,forward facing back of sidewalk,sidewalk, 
20770,144682.100000000005821,52359.699999999997090, , ,19,outbound,forward facing back of curb,sidewalk, 
20780,144685.299999999988358,52303.000000000000000, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20790,144684.899999999994179,52235.000000000000000, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
20800,144690.000000000000000,52243.599999999998545,Bench, ,19,inbound,forward facing back of sidewalk,sidewalk,transfer point
20820,144695.899999999994179,52126.400000000001455, , ,19,outbound,forward facing back of curb,sidewalk, 
20830,144698.100000000005821,52148.000000000000000, ,Shelter,19,inbound,forward facing back of curb,sidewalk, 
20840,144703.600000000005821,52087.900000000001455, , ,19,inbound,forward facing back of curb, , 
20850,144699.399999999994179,52044.400000000001455, , ,19,outbound,forward facing back of curb,sidewalk, 
20860,144709.000000000000000,52007.699999999997090, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20870,144720.899999999994179,51964.199999999997090, , ,19,outbound,rear facing back of sidewalk,sidewalk, 
20880,144730.399999999994179,51957.199999999997090, , ,19,inbound,forward facing back of curb, , 
20890,144737.100000000005821,51906.599999999998545, , ,19,outbound,forward facing back of curb,sidewalk, 
20900,144743.700000000011642,51895.900000000001455,Bench, ,19,inbound,forward facing back of curb, , 
20910,144751.899999999994179,51800.900000000001455, , ,19,not applicable,forward facing back of sidewalk,sidewalk, 
20920,144756.299999999988358,51683.300000000002910, , ,19,outbound,forward facing back of curb,sidewalk, 
20930,144755.600000000005821,51730.699999999997090, , ,19,not applicable,forward facing back of curb,sidewalk, 
20940,144745.500000000000000,51827.400000000001455, , ,19,outbound,rear facing back of sidewalk,sidewalk,transfer point
20950,144761.799999999988358,51677.199999999997090, , ,19,not applicable,forward facing back of sidewalk,sidewalk,transfer point
20970,144742.600000000005821,51544.500000000000000, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
20980,144743.000000000000000,51508.800000000002910, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20990,144707.200000000011642,51381.099999999998545, , ,19,outbound,forward facing back of curb, , 
21020,144708.299999999988358,51315.099999999998545, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
21060,144666.500000000000000,51167.900000000001455, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
21080,144629.000000000000000,51081.199999999997090, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
21090,144640.299999999988358,51104.800000000002910, ,Shelter,19,inbound,forward facing back of sidewalk,sidewalk, 
21100,144607.200000000011642,50995.400000000001455, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
21110,144604.600000000005821,50999.599999999998545, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
21120,144586.200000000011642,50880.599999999998545, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
21135,144583.399999999994179,50826.699999999997090, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
21160,144561.500000000000000,50705.699999999997090, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
21200,144544.500000000000000,50428.699999999997090, , ,"19, 20",outbound,forward facing back of sidewalk,sidewalk,transfer point
21210,144546.100000000005821,50414.300000000002910, ,Shelter,20,inbound,forward facing back of sidewalk,sidewalk, 
21220,144483.799999999988358,50215.099999999998545, , ,"19, 20",outbound,forward facing back of sidewalk,sidewalk,transfer point
21230,144494.200000000011642,50221.099999999998545, , ,19,inbound,forward facing back of curb,sidewalk, 
21251,144441.399999999994179,50032.500000000000000,Bench, ,"19, 43",inbound,forward facing back of sidewalk,sidewalk, 
21252,144435.399999999994179,50038.400000000001455, , ,"19, 43",outbound,forward facing back of sidewalk,sidewalk, 
21260,144430.100000000005821,49919.900000000001455, , ,"19, 43",outbound,forward facing back of sidewalk,sidewalk, 
21270,144431.600000000005821,49937.699999999997090, , ,"19, 43",inbound,forward facing back of sidewalk,sidewalk, 
21280,144438.600000000005821,49792.900000000001455, , ,"19, 43",outbound,forward facing back of sidewalk,sidewalk, 
21290,144446.100000000005821,49791.000000000000000, , ,"19, 43",inbound,forward facing back of sidewalk,sidewalk, 
21300,144393.100000000005821,49634.500000000000000, , ,"19, 43",outbound,forward facing back of sidewalk,sidewalk,transfer point
21310,144399.700000000011642,49631.199999999997090, , ,"19, 43",inbound,forward facing back of sidewalk,sidewalk, 
21320,144339.399999999994179,49511.400000000001455, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
21325,144333.399999999994179,49514.000000000000000, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
21330,144192.399999999994179,49475.900000000001455, , ,19,inbound,forward facing back of curb,sidewalk, 
21335,144185.100000000005821,49477.900000000001455, , ,19,outbound,forward facing edge of pavement,sidewalk, 
21340,144121.799999999988358,49422.000000000000000, , ,19,inbound,forward facing edge of pavement, , 
21345,144133.100000000005821,49452.300000000002910, , ,19,outbound,forward facing edge of pavement, , 
21350,144106.600000000005821,49384.500000000000000, , ,19,not applicable,forward facing back of curb, ,transfer point
21355,144075.899999999994179,49338.000000000000000, , ,19,outbound,forward facing back of curb, , 
21360,144036.600000000005821,49227.000000000000000, ,Shelter,"19, 51, 58",outbound,forward facing back of sidewalk,sidewalk, 
21370,144042.399999999994179,49230.800000000002910,Bench, ,"19, 51",inbound,forward facing back of sidewalk,sidewalk, 
21380,144071.100000000005821,49150.900000000001455, , ,"19, 51, 58",outbound,forward facing back of curb,sidewalk, 
21385,144093.799999999988358,49127.400000000001455, , ,"19, 51",inbound,forward facing back of curb, , 
21400,144120.500000000000000,49021.500000000000000, , ,"19, 51, 58",outbound,forward facing back of sidewalk,sidewalk, 
21403,144126.399999999994179,48994.800000000002910, , ,"19, 51",inbound,forward facing edge of pavement, , 
21405,144123.899999999994179,48929.300000000002910, , ,"19, 51",inbound,forward facing edge of pavement, , 
21410,144122.700000000011642,48938.300000000002910, , ,"19, 51, 58",outbound,forward facing edge of pavement,sidewalk, 
21420,144091.799999999988358,48875.300000000002910, , ,"19, 51, 58",outbound,forward facing edge of pavement,sidewalk, 
21425,144093.100000000005821,48872.599999999998545, , ,"19, 51",inbound,forward facing edge of pavement, , 
21426,143914.600000000005821,48794.099999999998545, , ,"19, 51, 58",outbound,forward facing back of sidewalk,sidewalk, 
21427,144018.299999999988358,48830.300000000002910, , ,"19, 51, 58",outbound,rear facing back of sidewalk,sidewalk, 
21428,144019.100000000005821,48826.900000000001455, , ,"19, 51",inbound,forward facing edge of pavement,sidewalk, 
21429,143915.799999999988358,48790.599999999998545, , ,"19, 51",inbound,forward facing back of sidewalk,sidewalk, 
21511,144773.200000000011642,54535.599999999998545, , ,"1, 7",outbound,forward facing back of curb,sidewalk, 
21512,144771.600000000005821,54527.699999999997090, , ,"1, 7",inbound,forward facing back of curb,sidewalk, 
21513,143478.700000000011642,56088.099999999998545, , ,1,inbound,rear facing edge of pavement, , 
21560,145878.299999999988358,54470.900000000001455,Bench, ,4,inbound,forward facing back of sidewalk,sidewalk, 
21570,145927.399999999994179,54464.199999999997090, ,Shelter,4,inbound,forward facing back of sidewalk,sidewalk, 
21580,145939.899999999994179,54457.000000000000000, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
21590,145975.899999999994179,54450.900000000001455, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
21600,146002.799999999988358,54454.300000000002910, ,Shelter,4,inbound,forward facing back of sidewalk,sidewalk, 
21640,145684.200000000011642,54246.500000000000000, , ,4,inbound,forward facing back of curb,sidewalk, 
21650,145684.799999999988358,54242.599999999998545, , ,4,outbound,rear facing back of curb,sidewalk, 
21680,145718.000000000000000,54285.500000000000000, , ,4,inbound,forward facing back of sidewalk,sidewalk, 
21690,145731.600000000005821,54301.900000000001455, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
